Id,Title,Action,Drama,Adventure,Sci-Fi,Fantasy,Comedy,Romance,Thriller,Crime,War,Mystery,Animation,Children,Horror,Musical,Documentary,IMAX,Western,Film-Noir,Ratings,Label
8221," Wolverine, The (2013)",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,2
8222, Drinking Buddies (2013),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.3,2
8223, Red 2 (2013),1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9,0
8224, Coffee Town (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
8225, Revenge for Jolly! (2012),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,2
8226, 2 Guns (2013),1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.8,3
8227, Blue Jasmine (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3
8228," Great Beauty, The (Grande Bellezza, La) (2013)",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,3
8229, 3 dev adam (Three Giant Men) (1973) ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
8230, Louis C.K.: Oh My God (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,2
8231, Percy Jackson: Sea of Monsters (2013),0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6,1
8232," Smurfs 2, The (2013)",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7.8,3
8233, Alan Partridge: Alpha Papa (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1
8234, Man of Tai Chi (2013),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.4,1
8235, Batman: Mystery of the Batwoman (2003),1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2.7,1
8236, We're the Millers (2013),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1,2
8237, Grown Ups 2 (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0
8238, Kick-Ass 2 (2013),1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.8,3
8239, Riddick (2013),1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,0
8240, Planes (2013),0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,1
8241, Blackfish (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5,2
8242," Wind Rises, The (Kaze tachinu) (2013)",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.8,0
8243, Jobs (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,3
8244, Lee Daniels' The Butler (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1
8245, In a World... (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1
8246, About Time (2013),0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
8247, Justice League: Crisis on Two Earths (2010),1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.7,2
8248, You're Next (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.3,2
8249, Maria Bamford: The Special Special Special! (2012),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,1
8250, Getaway (2013),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8,1
8251," Mystery of the Third Planet, The (Tayna tretey planety) (1981)",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.7,3
8252, Rage of Honor (1987),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.4,2
8253, Gravity (2013),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.1,0
8254, What If (2013),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0
8255," History of Future Folk, The (2012)",0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.4,0
8256, Prisoners (2013),0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.6,1
8257, Austenland (2013),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0
8258, Insidious: Chapter 2 (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.0,3
8259, Rush (2013),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3
8260," Family, The (2013)",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.5,2
8261, Short Term 12 (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,3
8262, Collision Course (1989),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9,3
8263," To Do List, The (2013)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
8264, Inescapable (2012),1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.2,2
8265, Nebraska (2013),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,3
8266, Enough Said (2013),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8,1
8267, Don Jon (2013),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7,3
8268, Mood Indigo (L'écume des jours) (2013),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,3
8269," Century of the Self, The (2002)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.5,3
8270, Crystal Fairy & the Magical Cactus and 2012 (2013),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,1
8271, Bad Milo (Bad Milo!) (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6,3
8272, Runner Runner (2013),0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.7,3
8273, Blue Is the Warmest Color (La vie d'Adèle) (2013),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3
8274, Cloudy with a Chance of Meatballs 2 (2013),0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.4,0
8275, Captain Phillips (2013),0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.6,2
8276," All Dogs Christmas Carol, An (1998)",0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,8.1,3
8277, Machete Kills (Machete 2) (2013),1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.3,0
8278, Filth (2013),0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,2
8279, Escape Plan (2013),1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8,0
8280," Thief of Paris, The (Le voleur) (1967)",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.7,3
8281, Carrie (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.5,2
8282, UnHung Hero (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.7,2
8283," Counselor, The (2013)",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.5,1
8284, Escape From Tomorrow (2013),0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,0
8285," Double, The (2013)",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.8,2
8286, 12 Years a Slave (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
8287, All Is Lost (2013),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,2
8288, Ender's Game (2013),1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.7,3
8289, Jackass Presents: Bad Grandpa (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,3
8290, Thor: The Dark World (2013),1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.7,1
8291, Dallas Buyers Club (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,3
8292," Selfish Giant, The (2013)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,2
8293, Last Vegas (2013),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4,2
8294, Philomena (2013),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,3
8295," Book Thief, The (2013)",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.8,0
8296, The Hunger Games: Catching Fire (2013),1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.3,0
8297," Hobbit: The Desolation of Smaug, The (2013)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.9,3
8298, 47 Ronin (2013),1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
8299, Delivery Man (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,2
8300, Charlie Countryman (2013),1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.6,3
8301, Red Flag (2012),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6,3
8302," Day of the Doctor, The (2013)",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0
8303, Guilty of Romance (Koi no tsumi) (2011) ,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.6,3
8304, Frozen (2013),0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2.3,0
8305, Inside Llewyn Davis (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0
8306," Wolf of Wall Street, The (2013)",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.8,3
8307, Homefront (2013),1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.3,1
8308, Mandela: Long Walk to Freedom (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1
8309, Evangelion: 3.0 You Can (Not) Redo (2012),1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.5,3
8310, All is Bright (2013),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0
8311, Tim's Vermeer (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.7,1
8312, American Hustle (2013),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,2
8313," Secret Life of Walter Mitty, The (2013)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,1
8314, Her (2013),0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.1,3
8315, RoboGeisha (Robo-geisha) (2009),1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1
8316," Christmas Carol, A (1977)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1
8317, Lone Survivor (2013),1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.8,1
8318, Saving Mr. Banks (2013),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,1
8319, Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,3
8320, Oldboy (2013),1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.4,1
8321, Dampfnudelblues (2013),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
8322, Anchorman 2: The Legend Continues (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,3
8323, Snowpiercer (2013),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
8324, Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,1
8325, Guest from the Future (Gostya iz buduschego) (1985),0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,2
8326," Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.4,2
8327, Haunter (2013),0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.8,0
8328, Wrong Cops (2013),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.9,1
8329," Muppet Christmas: Letters to Santa, A (2008)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.1,1
8330, Ninja: Shadow of a Tear (2013),1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.7,2
8331," Fuck You, Goethe (Fack Ju Göhte) (2013)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,2
8332, High School (2010),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,3
8333, Grudge Match (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0
8334, Highlander: The Search for Vengeance (2007),1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,1
8335, Only Lovers Left Alive (2013),0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.6,1
8336, Cats (1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,3
8337, MacGyver: Trail to Doomsday (1994),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,3
8338, Bad Karma (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6,0
8339, Hunting Elephants (2013),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1,1
8340, Dragon Ball Z: Battle of Gods (2013),1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.4,0
8341, Freezer (2014),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6,0
8342, We Are What We Are (2013),0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2.9,1
8343, Dragon ball Z 04: Lord Slug (1991),0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.8,2
8344, Chinese Puzzle (Casse-tête chinois) (2013),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
8345, Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.6,0
8346, Ride Along (2014),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1
8347, Jack Ryan: Shadow Recruit (2014),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.9,1
8348, Divergent (2014),0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.9,3
8349, Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,2
8350, Ernest & Célestine (Ernest et Célestine) (2012),0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,8.5,3
8351, Drift (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,2
8352," I, Frankenstein (2014)",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,1
8353, Better Living Through Chemistry (2014),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
8354, Nymphomaniac: Volume I (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,2
8355, Enemy (2013),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.8,1
8356, Wonder Woman (2009),1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.7,3
8357," Monuments Men, The (2014)",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.9,1
8358, The Lego Movie (2014),1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7.8,3
8359, RoboCop (2014),1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.8,1
8360," Art of the Steal, The (2013)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.2,3
8361, Nymphomaniac: Volume II (2013),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,3
8362, Knights of Badassdom (2013),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,3
8363, Venus in Fur (La Vénus à la fourrure) (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
8364, Date and Switch (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,2
8365," Zero Theorem, The (2013)",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
8366, Winter's Tale (2014),0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.4,3
8367, On the Other Side of the Tracks (De l'autre côté du périph) (2012),1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5,1
8368, GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5,1
8369, Cold Comes the Night (2013),0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.4,2
8370, Chouchou (2003),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,2
8371, Someone Marry Barry (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,3
8372, About Last Night (2014),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5,3
8373," Grand Budapest Hotel, The (2014)",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,3
8374," Oversimplification of Her Beauty, An (2012)",0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.5,2
8375, Bring It On: Fight to the Finish (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,2
8376, That Awkward Moment (2014),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.4,1
8377, Interstellar (2014),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.6,3
8378, 3 Days to Kill (2014),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.6,2
8379, Welcome to the Jungle (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,3
8380, Non-Stop (2014),1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.0,3
8381, Wrinkles (Arrugas) (2011),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.8,1
8382," Garden of Words, The (Koto no ha no niwa) (2013)",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0
8383, 300: Rise of an Empire (2014),1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.9,1
8384, Particle Fever (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0
8385," Bag Man, The (2014)",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.8,1
8386, Mr. Peabody & Sherman (2014),0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,3
8387, Under the Skin (2013),0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.1,2
8388, Need for Speed (2014),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1,0
8389, Barefoot (2014),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,1
8390, Veronica Mars (2014),0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9,3
8391, Bad Words (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,2
8392, Son of God (2014),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,3
8393, Puss in Boots: The Three Diablos (2012),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4,1
8394, Why Don't You Play In Hell? (Jigoku de naze warui) (2013),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,3
8395, Ocho apellidos vascos (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2
8396, Captain America: The Winter Soldier (2014),1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8,0
8397, Noah (2014),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.8,3
8398," Nut Job, The (2014)",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,8.8,3
8399, King of Comedy (Hei kek ji wong) (1999),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
8400, 13 Sins (2014),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.4,3
8401, Muppets Most Wanted (2014),0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0
8402, Me and you (io e te) (2012),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,2
8403, Free to Play (2014),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.7,2
8404," Unknown Known, The (2013)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,2
8405, The Raid 2: Berandal (2014),1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.8,1
8406," Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0
8407, The Amazing Spider-Man 2 (2014),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.8,2
8408, Calvary (2014),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3
8409, Oculus (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4,1
8410, God's Not Dead (2014),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0
8411, Cold in July (2014),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.4,2
8412, Rio 2 (2014),0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5.6,2
8413," Honest Liar, An (2014)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0
8414, Fading Gigolo (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1
8415, Transcendence (2014),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.8,3
8416, Hatchet III (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,0
8417," Other Woman, The (2014)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
8418," Haunted House 2, A (2014)",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,1
8419, Mulan II (2004),1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,7.0,2
8420, Brick Mansions (2014),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.7,2
8421, Locke (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,1
8422, Neighbors (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,3
8423, Alpha and Omega 3: The Great Wolf Games (2014),1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3.6,1
8424, Mom's Night Out (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0
8425, Lucy (2014),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,1
8426, X-Men: Days of Future Past (2014),1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,1
8427, Godzilla (2014),1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.8,3
8428, Walk of Shame (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1
8429, Blue Ruin (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.7,1
8430, Chef (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,2
8431, Afflicted (2013),0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.0,2
8432, Blended (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,1
8433, Begin Again (2013),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.2,2
8434, Maleficent (2014),1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.1,0
8435, Zombeavers (2014),1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.7,1
8436, At Middleton (2013),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1
8437," Dance of Reality, The (Danza de la realidad, La) (2013)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2
8438, A Million Ways to Die in the West (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.3,1
8439, Edge of Tomorrow (2014),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.2,3
8440, Mission: Impossible - Rogue Nation (2015),1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8,3
8441, Midnight Chronicles (2009),1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,3
8442, Million Dollar Arm (2014),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,2
8443, G.B.F. (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,2
8444, Jimi: All Is by My Side (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3
8445, Bad Asses (Bad Ass 2) (2014),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,3
8446, Lilting (2014),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,2
8447, The Fault in Our Stars (2014),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,1
